serial_number,asset_tag_id,device_name,mac_address,manufacturer,model,hardware_specs,attached_peripheral_devices,asset_category,asset_subcategory,related_po_number,vendor,purchase_date,purchase_cost,cost_center,warranty_term,warranty_expiry_date,support_agreements,assigned_user,recently_logged_in_users,last_found_ip_address,assigned_location,discovered_location,lifecycle_status,technical_sme,installed_os,installed_software,related_it_tickets,maintenance_count,environmental_conditions,hardware_specs_quality,asset_age_days,under_warranty,days_since_last_login,num_installed_software,hardware_power_score,location_match
0768f6a1-0842-4c72-ab2b-e6433aa26985,a3eb721a-9aad-46b8-9622-54fb3b8f9a74,avoid,56:f1:24:cf:4d:98,lenovo,modelc,"16GB, 256GB SSD, Intel i5/NVIDIA RTX 2060",Printer,laptop,ultrabook,bf9ad7b8-602d-4677-874e-e45c79daef31,morrison-smith,2021-07-07,4830.02,it,1 years,2022-07-07,Extended Support,jeffery carter,"Jonathan Williams, Jessica Gaines",54.166.197.180,new york,san francisco,In Maintenance,john doe,linux,"MS Office, Adobe Photoshop",4d1c97f4-b396-47d8-8d02-7c9af1f9e342,1,medium,low,1102,0,,2,6,0
c629761e-8f3f-4f62-945c-84a573f56b1c,53799527-b3ff-45ee-841a-52015de6d458,whole,2e:da:24:ee:c5:68,netgear,modelb,"8GB, 512GB SSD, Intel i7/NVIDIA GTX 1650",Printer,printer,inkjet,24308ae1-916b-4724-a1c5-5bc3679da3a9,vaughn-cherry,2020-01-23,3814.64,marketing,1 years,2021-01-23,Extended Support,jacob osborn,"Natasha Miller, David Hatfield",37.188.166.159,san francisco,chicago,In Maintenance,jane smith,macos,"Zoom, Adobe Photoshop",f8f6c77a-b268-4108-bcec-3a6d84b2478f,5,low,low,1633,0,,2,6,0
f890de2d-ca49-47b0-8bd0-ea0854cac453,ff95c6eb-d201-4fb0-a411-410b92e3d4fa,while,7e:e4:27:31:d4:07,apple,modeld,"32GB, 512GB SSD, AMD Ryzen 7/NVIDIA GTX 1650",None,switch,managed,f575b712-56fb-4729-a3a5-3b6dbc9ed3ed,"harris, cunningham and moore",2021-03-30,3042.28,it,2 years,2023-03-30,Extended Support,dr. fernando murphy,"Joshua Mcgee, Rebecca Schmitt",221.191.218.30,chicago,san francisco,In Maintenance,robert brown,windows 11,Adobe Photoshop,741b7066-8e32-4c31-8b96-ac9ace3c1eb7,1,high,low,1201,0,,1,8,0
9a9cea6d-1145-4faa-9c4d-257280d5fdf9,ad866324-1671-43da-8c13-81703ca3e6e4,where,02:4b:9f:0a:c0:5e,cisco,modelb,"8GB, 256GB SSD, Intel i7/AMD RX 580",Keyboard,printer,inkjet,69ebead8-4655-4159-8205-c6a159006a20,russo-ray,2022-09-04,988.08,marketing,3 years,2025-09-04,Basic Support,nicholas williams,"Gloria Perry, Dale Paul, George Nolan",11.16.84.172,chicago,new york,Active,jane smith,macos,"Visual Studio, MS Office",15d085d7-a546-4ff2-bdaa-d6f9d686b5b6,3,medium,medium,678,1,,2,5,0
fd9d2ade-6e2a-4e04-84f3-be95e07ca393,f438ca42-f214-402a-9bee-8a0ada7f883a,morning,36:67:df:06:66:69,netgear,modeld,"16GB, 1TB HDD, AMD Ryzen 5/NVIDIA GTX 1650",Keyboard,switch,managed,71e96e7c-fa6e-4176-82a3-46607e45a2ad,"watts, johns and blankenship",2020-01-08,4872.25,it,3 years,2023-01-08,Extended Support,john mason,"Danny Gonzalez, Richard Ray, Daniel Osborne",88.66.44.52,new york,chicago,Decommissioned,robert brown,windows 10,Visual Studio,b8ac7a3d-3759-4fbf-9c72-43fecf781f08,0,low,high,1648,0,,1,5,0
e8303b2a-354f-4c45-92be-9f75bcc15878,d05d60d6-2747-49f3-b856-d2d30229dd5b,especially,64:8b:62:d7:a5:a6,dell,modelb,"16GB, 512GB SSD, AMD Ryzen 5/NVIDIA RTX 2060",Monitor,router,wired,779665c0-1785-4b20-863d-2ca25a795b2f,"dodson, gibson and nelson",2022-03-02,3003.34,hr,2 years,2024-03-02,Extended Support,paul young,"Stephen Jones, Jeremy Sandoval",61.88.16.24,san francisco,los angeles,In Maintenance,jane smith,macos,"Visual Studio, Adobe Photoshop",d09046f7-4716-4978-abcf-7c797c5d74f5,5,medium,medium,864,0,,2,7,0
d41ca326-99ff-497a-80d5-ba35fde6360f,0923a26c-3c15-4078-9798-7d5a05d222bd,tv,00:d7:83:e3:95:32,canon,modeld,"32GB, 1TB HDD, AMD Ryzen 7/NVIDIA RTX 2060",Monitor,switch,managed,9fd63205-71cd-4ded-85f7-84cbc8b8bb0b,wang-quinn,2021-11-28,1846.0,finance,2 years,2023-11-28,Extended Support,michael bennett,"Sabrina Hopkins, Eric Sullivan",213.197.160.143,san francisco,los angeles,In Maintenance,robert brown,windows 11,"MS Office, Zoom, Adobe Photoshop",619845e3-82b9-44a1-a613-b06fdd6bbc8a,0,medium,low,958,0,,3,8,0
750b39f9-5d2f-4e3e-92d8-cd6683434013,58456794-755d-476f-81a5-f876e530beee,they,ae:84:c7:75:69:9e,cisco,modeld,"8GB, 1TB HDD, AMD Ryzen 7/NVIDIA GTX 1650",Monitor,printer,laser,010cd10c-0130-4877-8f86-d19508b9964d,"reed, collins and fowler",2020-03-09,2388.83,marketing,2 years,2022-03-09,Basic Support,susan morrison,"Mr. Joseph Taylor, David Chavez, Kimberly Gilmore",50.70.163.133,los angeles,chicago,In Maintenance,john doe,macos,"Adobe Photoshop, MS Office, Zoom",2f5955c3-8b8d-4186-bc68-8324e7739b86,0,medium,low,1587,0,,3,5,0
ddb33ccc-a93c-4215-b700-4eb53b152aa2,465995d7-6598-4d6b-8b7a-4c239cfe1dd3,lose,ec:c7:1b:d0:9e:19,netgear,modela,"32GB, 256GB SSD, Intel i5/AMD RX 580",Keyboard,router,wired,f5bbcdca-8a98-4683-98f5-9da3680d4944,"klein, marquez and williams",2024-03-26,1484.77,marketing,2 years,2026-03-26,Basic Support,todd johnson,"Jamie Werner, Joel Thomas",131.66.74.240,chicago,chicago,Active,john doe,linux,Adobe Photoshop,d1714850-1bcb-4a7d-b366-6863e3aa6bb1,1,high,low,109,1,,1,6,1
48faad36-dc92-414a-b378-b51193e15280,d60cf62e-9d1c-4047-9a57-4f01527f3f50,memory,6e:df:f0:52:92:f7,apple,modeld,"32GB, 1TB HDD, Intel i7/AMD RX 580",Mouse,printer,laser,b533f23a-17be-4d56-9bab-9398668a6554,neal group,2021-06-20,996.14,hr,2 years,2023-06-20,Basic Support,karen wright,"Jennifer Hudson, Kelly Ortiz, Terry Johnson",107.117.173.158,san francisco,new york,In Maintenance,robert brown,linux,"MS Office, Adobe Photoshop, Zoom",3b4b9c28-215f-4f47-80e8-70faecba154b,5,high,high,1119,0,,3,7,0
9899fa1a-a840-47c4-9d69-07a63fd71a58,6636d3ee-bc34-4e3d-a04a-c4ad4b6cd21f,teacher,7e:dc:90:31:f4:92,lenovo,modela,"8GB, 1TB HDD, Intel i5/NVIDIA GTX 1650",Printer,server,rack,fe71f157-b964-427b-bdae-386da5ff47b6,"baxter, sexton and campbell",2019-12-16,1821.56,hr,3 years,2022-12-16,Extended Support,joyce marshall,Leonard Powell,26.62.43.74,los angeles,new york,In Maintenance,john doe,windows 11,"MS Office, Adobe Photoshop, Zoom",a1feee25-d4e6-4eaf-9aa9-fe7c74d44dc8,2,high,medium,1671,0,,3,4,0
baa34d5a-f88d-4161-b3c6-59c84b6efd76,51e8a508-3f38-4a14-b542-53037c35a177,safe,ea:95:63:07:79:61,netgear,modela,"16GB, 512GB SSD, AMD Ryzen 7/NVIDIA RTX 2060",Monitor,printer,laser,209ef9a5-b0fb-46d9-b621-b8847c37242f,"cruz, wolfe and johnson",2023-02-14,4637.47,marketing,3 years,2026-02-14,Extended Support,jason costa,"Philip Olsen, Rachael Tran",54.225.218.222,san francisco,new york,Active,robert brown,windows 11,MS Office,80522527-8d32-472c-a421-69b6d90a181b,0,high,low,515,1,,1,8,0
34a3b826-223e-4bdc-bfff-6141653a8566,5afafb84-4611-437a-b9eb-22e78e6d8b69,can,bc:26:f2:e1:92:45,cisco,modelc,"8GB, 512GB SSD, Intel i7/NVIDIA RTX 2060",Mouse,printer,inkjet,64f9c3b3-df48-4b7a-a667-389e223488f0,browning plc,2024-06-01,1897.12,it,1 years,2025-06-01,Basic Support,devon wallace,"Christopher Vaughan, Kimberly Parrish, Brittany Chang",221.43.53.125,new york,san francisco,In Maintenance,robert brown,windows 11,"Adobe Photoshop, MS Office, Zoom",4834f190-2e9c-4e08-a344-800a743463a2,2,low,high,42,1,,3,7,0
b1de97c5-0855-476f-b4a2-6ac5d2124ce8,07760709-ae51-4c9f-9992-8e5faaedf79f,week,aa:93:49:5a:43:e2,lenovo,modelc,"16GB, 256GB SSD, Intel i5/NVIDIA GTX 1650",Mouse,router,wired,181db9e2-2516-427e-802e-34a2f192ce5b,"vargas, martinez and martinez",2023-11-24,3652.27,hr,1 years,2024-11-24,Basic Support,sarah cobb,Laura Reese,223.162.91.195,los angeles,san francisco,Active,jane smith,windows 11,"Adobe Photoshop, Visual Studio",9a82a552-2144-4d6f-8089-d741311ff6dd,5,medium,low,232,1,,2,5,0
35db8b75-e257-4ef5-8425-d2baed74a2a0,ff262e50-4884-442a-b204-d536c88f07db,difficult,74:f0:59:d7:38:94,dell,modelc,"16GB, 512GB SSD, Intel i5/AMD RX 580",Mouse,server,rack,7a8a0476-699c-4eee-8f56-20eb443e241a,lee-jordan,2024-06-27,2115.35,it,2 years,2026-06-27,Extended Support,tammy allen,Patricia Snyder,202.85.204.204,chicago,chicago,Active,john doe,windows 11,"MS Office, Zoom",6475fe15-a621-4793-8c0d-96d978721f4f,0,high,low,16,1,,2,6,1
fdfc378c-59fa-4f65-830f-6fc377d3dbea,171e1c79-5ccd-45bd-b7ca-edff4d5e7f62,million,e2:dd:48:3d:11:0f,apple,modelb,"16GB, 256GB SSD, AMD Ryzen 5/NVIDIA RTX 2060",None,server,tower,b24b4e0c-823d-4fab-8a3f-d322e83a9725,"hurst, fuentes and green",2024-06-24,4007.78,finance,2 years,2026-06-24,Basic Support,vanessa olson,Amanda Wells,181.165.220.72,new york,new york,Active,john doe,macos,Zoom,097189b2-cf74-4534-8651-03fe0b0fa985,4,high,high,19,1,,1,6,1
e6ef7e1f-937b-44e9-88e8-e07c5f7499de,e05c1e27-3420-41b0-adb7-703f8a1487b0,staff,1c:d2:74:78:4c:aa,cisco,modela,"16GB, 256GB SSD, Intel i5/NVIDIA GTX 1650",Keyboard,router,wired,38cdb5c6-f90c-4978-827a-a9e44edbfd6b,mccoy-martinez,2023-03-13,1997.51,hr,2 years,2025-03-13,Basic Support,ronald oneill,"Julie Fleming, Robert Matthews",110.229.183.23,new york,chicago,Active,john doe,macos,Visual Studio,6f3d0d50-c540-4857-b6ca-fbfcd14f2796,1,high,low,488,1,,1,5,0
3f9ae5d6-8497-44e9-8ebb-da742878e846,83b0d08b-3ae8-4e52-8acb-ce2b4cebe580,rich,ec:5a:70:9b:e1:75,hp,modelc,"8GB, 1TB HDD, AMD Ryzen 7/NVIDIA GTX 1650",None,printer,inkjet,f6bf9e4f-75b9-4752-a793-94c56d7b1116,austin-kaiser,2022-12-06,3918.76,it,2 years,2024-12-06,Basic Support,joan fischer,"Christine Torres, Jonathan Reese",72.140.139.6,new york,new york,Active,robert brown,windows 11,"Visual Studio, MS Office, Adobe Photoshop",84225ded-bf5a-4bab-9c51-97c8a30fb343,3,medium,medium,585,1,,3,5,1
1eb45bf0-28cf-48d8-a99c-1c48a8217670,4cd2b182-40bf-4666-8a81-bdfe319e8411,but,82:0b:33:8a:d1:a5,lenovo,modeld,"8GB, 1TB HDD, AMD Ryzen 5/NVIDIA GTX 1650",Keyboard,desktop,all-in-one,ddc2b8d3-ffb4-45dc-8e7c-f8b0f13a9d4a,"ferguson, hendricks and barnes",2019-10-12,4885.11,it,3 years,2022-10-12,Extended Support,brent richardson,"Anthony Harrell, Donna Gomez",12.44.47.161,chicago,new york,In Maintenance,robert brown,windows 10,Visual Studio,1003c260-afb1-4d65-8b90-89f0d8735977,5,low,low,1736,0,,1,4,0
2850d408-0f40-4c18-b9e1-ec458896910d,6a59a136-665e-4fd2-a2b8-29192f1e88d7,in,c0:df:db:70:06:fa,lenovo,modelc,"8GB, 256GB SSD, AMD Ryzen 5/AMD RX 580",Mouse,laptop,ultrabook,8b9fc666-acc0-4103-be05-a28b209fed04,rodriguez-holmes,2021-07-20,3508.02,it,3 years,2024-07-20,Extended Support,craig bell,"Shelly Villanueva, Stanley Marshall",34.64.101.94,new york,chicago,Active,john doe,linux,"MS Office, Visual Studio, Adobe Photoshop",abcae958-cdd3-4f37-95ab-54c52cc886e5,5,medium,medium,1089,1,,3,4,0
42502f74-d55b-44aa-a4e7-b9d08451f9e4,031fc7f8-2451-4fc6-8b28-4dce8c843db6,record,cc:b3:82:6f:50:be,lenovo,modelb,"16GB, 512GB SSD, AMD Ryzen 7/NVIDIA RTX 2060",Mouse,desktop,mini pc,7fd8eaea-2188-4dd0-a7f1-f8d3f7082863,black-davis,2020-02-25,1886.1,finance,2 years,2022-02-25,Basic Support,brianna hunt,"Matthew Newman, Margaret Ramos",209.226.239.47,san francisco,los angeles,Decommissioned,robert brown,windows 11,"MS Office, Zoom, Adobe Photoshop",5ce3c478-5cb4-40cb-b1eb-c6246f849e57,0,low,high,1600,0,,3,8,0
bcded8ea-9d6b-41ff-87c7-bc8be0fbdb13,cd263dd3-eeb5-4240-8b83-0cc85649cdf4,understand,54:d6:f7:b7:81:b3,cisco,modelc,"16GB, 256GB SSD, AMD Ryzen 7/NVIDIA RTX 2060",None,router,wireless,0f06289f-4577-4a2b-b8c3-f2db2170505a,ortega-olsen,2022-07-15,3245.33,it,3 years,2025-07-15,Extended Support,jessica knapp,"Andrew Clark, Courtney Frey, Jose Hoffman",15.134.90.71,los angeles,chicago,Active,robert brown,windows 10,"MS Office, Adobe Photoshop, Visual Studio",079b32fa-0ed5-4eb4-be86-64d9507934df,2,medium,high,729,1,,3,7,0
83fb3a5e-aa4e-4ac1-a0b4-2366ae926511,3cbc2aee-a091-482d-8125-de353afb407a,two,ba:28:ea:5f:04:da,lenovo,modeld,"8GB, 1TB HDD, Intel i5/NVIDIA RTX 2060",Mouse,server,rack,0f738779-fb71-43b0-be9d-4326fb115853,"mccoy, smith and weber",2022-11-09,4007.7,finance,3 years,2025-11-09,Extended Support,carolyn porter,"Lindsay Norman MD, Jessica Hooper, Benjamin Gallagher",94.67.35.164,chicago,chicago,Active,john doe,linux,"Visual Studio, Zoom, MS Office",55f79358-7b84-4529-bd27-8357197c4b96,3,high,high,612,1,,3,5,1
fe8583e9-053f-4693-b99c-5647b0d13721,349993c9-ff79-4a67-b1a8-bda1cf731bec,research,72:6d:3a:9b:77:b6,apple,modelb,"16GB, 1TB HDD, AMD Ryzen 7/NVIDIA GTX 1650",Mouse,desktop,tower,01bf0b7a-063f-4380-afbb-f836b641e9fc,"johnson, schaefer and callahan",2023-02-05,759.6,finance,1 years,2024-02-05,Extended Support,christopher nicholson,"Terri Bell, Derrick Shepard, Crystal Downs",184.118.96.41,chicago,san francisco,In Maintenance,john doe,windows 11,"Visual Studio, MS Office, Zoom",81f0e78f-53ea-4cf5-b954-79da8d1d1638,3,low,low,524,0,,3,6,0
d02febf8-7ffd-4fc6-98ea-7ee88bb1130c,474825c5-b98f-4bb3-9d6c-f68a1cfb7d45,raise,76:63:d6:8b:c6:be,hp,modela,"8GB, 256GB SSD, Intel i7/NVIDIA RTX 2060",Printer,desktop,mini pc,7d783ea9-72bd-442e-aa60-3d83716534ca,scott-walker,2020-07-12,3582.68,finance,3 years,2023-07-12,Basic Support,elizabeth patel,"Rita Taylor, Jesse Freeman",213.253.158.200,new york,chicago,In Maintenance,robert brown,linux,"Adobe Photoshop, Zoom",5b0c2ccc-c8fa-4b42-88f4-2d112486b101,0,low,low,1462,0,,2,6,0
5587ba38-64dc-40b1-a291-58e3bbf0d7df,a73da69a-6e8f-40ff-b772-a8695c50e43c,amount,ac:2f:9e:31:1a:46,lenovo,modelb,"8GB, 256GB SSD, Intel i5/NVIDIA RTX 2060",None,laptop,business,e6964a6b-9d80-428d-841a-b4b06109506b,huber-martinez,2022-06-18,4923.1,it,2 years,2024-06-18,Extended Support,robert jackson,"Susan Ballard, Geoffrey Hart",98.202.192.193,san francisco,los angeles,Decommissioned,emily davis,linux,MS Office,c4857387-438d-415f-ac95-ccf6e55707c4,0,medium,medium,756,0,,1,5,0
8a1d6d3c-df23-4883-b64b-f3ab88b930df,0d30df4d-94da-40a3-ad4a-a5dc7db23a13,new,76:ee:d9:e0:7f:fc,netgear,modela,"16GB, 1TB HDD, Intel i7/AMD RX 580",Keyboard,switch,managed,31fbc852-1cc6-4c02-aad2-10986d1d27fd,adams-schmidt,2024-05-21,3582.99,it,2 years,2026-05-21,Extended Support,donald washington,"Joseph Wells, Elijah Spears",46.185.24.86,new york,chicago,Active,robert brown,windows 11,MS Office,2fce78c7-1faa-4a75-a95f-bcc97929bdcb,3,medium,low,53,1,,1,6,0
d77749ec-9a94-432f-b6de-fc5b38f85594,0edb0756-1baf-4395-adb1-eede882af7c1,somebody,6e:cd:9b:49:23:fd,hp,modelb,"16GB, 1TB HDD, AMD Ryzen 5/NVIDIA GTX 1650",Mouse,router,wireless,91ec488f-33c7-4a97-96f7-aec00b204c3e,"irwin, hudson and page",2023-01-17,4038.14,it,2 years,2025-01-17,Extended Support,barbara mcmahon,"Susan Montes, Jennifer Holden",139.41.95.119,new york,new york,Active,jane smith,macos,MS Office,d6786321-c328-4c52-8fb4-6cb89c568790,5,medium,medium,543,1,,1,5,1
56681046-ceda-4cdb-81fa-81f98ccc963c,d1b7ab47-2739-42d6-974f-68a2837ea349,toward,20:84:7f:55:61:dd,dell,modelb,"8GB, 256GB SSD, AMD Ryzen 7/AMD RX 580",Printer,router,wireless,53a831ab-3f1f-486c-9138-45f63d9f92da,"robinson, cain and francis",2020-03-20,943.31,marketing,3 years,2023-03-20,Extended Support,jeremy smith,Richard Farrell,26.153.186.27,los angeles,san francisco,In Maintenance,john doe,windows 11,"Visual Studio, Adobe Photoshop, Zoom",143bf780-c3f8-42fa-8c99-effd8bda9e98,0,medium,low,1576,0,,3,5,0
b74c1bb2-8b80-4c79-97c7-07b04522d697,2bfaa8bd-a30e-4d1b-9566-f155085b5954,nearly,ae:a3:98:6d:c1:85,apple,modela,"16GB, 256GB SSD, Intel i7/NVIDIA GTX 1650",None,laptop,gaming,d97858b7-766a-45ef-9165-764c94d1a677,"davies, rodriguez and dixon",2023-01-08,2229.38,it,3 years,2026-01-08,Extended Support,melissa rodriguez,"Sara Mccall, Cynthia Ramirez",164.67.230.91,chicago,san francisco,Active,robert brown,windows 11,"Zoom, Adobe Photoshop",f6727929-5dce-4723-8202-13ac4a947ac1,4,high,low,552,1,,2,6,0
c385cd1a-1628-4cb8-b25c-725bf6e181dc,95744080-1370-4303-8257-cabea74ece14,catch,24:e7:e6:2c:7a:c6,hp,modeld,"8GB, 512GB SSD, Intel i7/AMD RX 580",Printer,router,wired,ece3d183-7b0c-4bff-8a25-c25cfa9cc269,bright-hood,2023-12-01,1405.41,it,3 years,2026-12-01,Extended Support,christopher miller,"Cameron Hale, Stephanie Stevenson, Steven Reid",115.32.121.87,los angeles,los angeles,Active,robert brown,windows 11,"Visual Studio, MS Office",e5dc2011-2de2-47f3-9fb3-3ad134acc304,5,low,low,225,1,,2,6,1
916dde78-98c6-495c-a050-a5ae092b7d4e,d36f4c66-dc3d-41c0-8da0-5ee28bc1f3a1,over,5c:86:55:35:82:fd,lenovo,modelc,"8GB, 1TB HDD, Intel i5/AMD RX 580",Printer,switch,managed,03546d3a-af84-4504-aeb5-8f21a289d38f,moore ltd,2024-04-14,3025.62,finance,2 years,2026-04-14,Basic Support,jeffrey rivera,"Rachel Wade, Paul Johnson, Joseph Bartlett",167.81.157.164,san francisco,chicago,In Maintenance,robert brown,windows 10,"Adobe Photoshop, MS Office, Zoom",e57a49fc-fd5e-4c60-b254-a00e8bfe484f,1,low,high,90,1,,3,4,0
950a786d-9c18-40d9-8e4a-d2d70832debb,6183c212-b010-48eb-982d-e28c958cc22d,edge,42:1c:84:db:40:de,cisco,modelb,"8GB, 256GB SSD, AMD Ryzen 7/NVIDIA RTX 2060",Printer,server,rack,2f6f66b0-f716-47ce-b261-dc9938b54ef5,rodriguez-coleman,2022-01-02,926.65,hr,2 years,2024-01-02,Basic Support,james clark,"Carolyn Moore, Elizabeth Harper, Samuel Gonzalez",199.70.123.165,chicago,new york,In Maintenance,jane smith,windows 10,"MS Office, Visual Studio, Zoom",d5cba13f-188f-4e02-b948-66284fb38e52,0,high,low,923,0,,3,6,0
f73af738-da2b-446b-bcb6-e6de1b2c1311,e144e393-2f57-4c1b-bef4-70b6317dffe8,safe,70:0d:a3:f8:6c:9d,hp,modelb,"32GB, 256GB SSD, Intel i5/NVIDIA GTX 1650",Keyboard,printer,inkjet,a2540178-0a74-4aff-9b0c-6974c6f75738,ramirez-forbes,2023-04-16,712.93,finance,3 years,2026-04-16,Extended Support,christopher lewis,Pamela Richards,119.192.204.217,san francisco,san francisco,Active,robert brown,linux,"Zoom, Adobe Photoshop, Visual Studio",d2abbebd-99c6-4edb-9996-ccf40047db13,4,high,medium,454,1,,3,6,1
8459cd47-c385-4f41-9e90-1775c4e0164d,1a115547-7d6d-43dd-9df0-45880401e946,sort,90:49:ca:83:ff:15,lenovo,modelb,"32GB, 512GB SSD, AMD Ryzen 5/NVIDIA GTX 1650",Printer,server,blade,fbba8dfe-465f-452e-ac41-809a683400f5,oliver group,2021-07-05,4210.5,it,3 years,2024-07-05,Extended Support,melissa griffin,William Patrick,79.76.92.4,los angeles,chicago,In Maintenance,jane smith,windows 10,Adobe Photoshop,8f7f51f6-f7bd-4f68-b697-29fa6ea624c5,4,high,high,1104,0,,1,7,0
17fbe372-d07c-4d11-b37d-35ab8926b7f9,39e3933a-2b75-4014-b238-e2140a89db20,speak,14:c2:47:94:0a:ef,apple,modela,"32GB, 256GB SSD, AMD Ryzen 7/AMD RX 580",Keyboard,desktop,tower,ed151b3f-482d-4191-844e-19f2dd365556,thomas-peterson,2022-11-12,3791.47,marketing,2 years,2024-11-12,Extended Support,miss emily leach,"Joyce Humphrey, Valerie Douglas, Joseph Sanders",194.26.159.31,new york,new york,Active,robert brown,windows 11,Adobe Photoshop,fb310e42-be75-48cf-aa2d-4f2ff95d769f,3,low,medium,609,1,,1,7,1
793689db-c353-4fba-b9d4-a69b2c688259,cc9a30d0-2896-484b-9388-d9144cfc4278,something,f6:99:59:b4:7c:78,netgear,modelc,"8GB, 1TB HDD, Intel i5/NVIDIA RTX 2060",Printer,server,tower,e133b572-b19c-4cae-a17f-b4f12536f90e,wilson inc,2021-11-06,1331.55,finance,2 years,2023-11-06,Extended Support,julie huang,Steven Bass,101.184.198.245,new york,new york,In Maintenance,john doe,windows 11,"Visual Studio, MS Office, Adobe Photoshop",7098b4f4-2974-4107-bfd3-dfb30860da9c,1,high,low,980,0,,3,5,1
e69f5bbb-f058-426d-8460-d76d203bdf11,fc16abff-fc55-4542-8e96-683f7b254865,believe,62:ae:ce:48:07:c2,lenovo,modeld,"16GB, 512GB SSD, Intel i5/NVIDIA GTX 1650",Monitor,server,blade,1f142ec2-6fac-4296-8ef1-1c3ce0ca73a7,trujillo-garner,2021-04-20,3012.24,it,2 years,2023-04-20,Basic Support,elizabeth parker,"Michael Johnson, Christopher Peterson",213.6.70.137,los angeles,new york,In Maintenance,emily davis,linux,"Visual Studio, MS Office",2fe01d1c-aa23-46df-9bcc-f3f423e769d7,3,high,medium,1180,0,,2,6,0
fa3c503a-35e9-4e32-9b48-0228051f5487,3318ac9c-d6cb-48d4-881f-2f892785caf2,military,52:54:19:a0:ee:1e,lenovo,modeld,"32GB, 1TB HDD, Intel i7/NVIDIA GTX 1650",Keyboard,switch,unmanaged,159c023e-fca3-4186-896b-712e30bb652e,riley inc,2023-03-11,536.64,marketing,1 years,2024-03-11,Extended Support,samuel little,"Aaron Carter, Wendy Chandler, Jesus Johnson",53.175.95.136,chicago,san francisco,In Maintenance,john doe,windows 10,"Zoom, Visual Studio",1f3f3b9b-f927-4597-98d6-ac7c83c2f64f,5,medium,medium,490,0,,2,7,0
5d3cf431-3959-4231-b4f5-849bd2d4a675,acffaa6c-1663-4f2b-9dfc-c68ca6705bfd,him,da:5a:2f:ff:c1:8a,apple,modelb,"8GB, 512GB SSD, Intel i5/NVIDIA RTX 2060",None,desktop,all-in-one,e1e23588-fc65-4252-aa03-ec0e77a42e71,"thomas, campbell and keith",2024-03-09,1485.7,it,2 years,2026-03-09,Extended Support,terrence navarro,Erica Cain,9.108.232.165,san francisco,new york,Active,john doe,windows 10,"MS Office, Visual Studio, Zoom",4558ba81-a8b8-4854-8692-5a49285d1195,0,medium,low,126,1,,3,6,0
7dd8abe9-cf81-4282-a296-0b9f362e75dc,4ae4c19d-0fc4-4a7e-b4b9-d91c9948ef43,likely,00:b7:82:4b:78:84,netgear,modela,"32GB, 512GB SSD, AMD Ryzen 5/AMD RX 580",None,switch,unmanaged,7ad176fe-7b0b-4f0d-8dd1-5a287318b3d5,baker-reynolds,2021-05-14,1580.8,finance,2 years,2023-05-14,Basic Support,benjamin dillon,"Jeremy Mcintyre, David Hernandez",103.246.247.236,los angeles,chicago,In Maintenance,jane smith,linux,Zoom,51f15a24-990c-48d6-9a5b-5305ee70d3d5,0,high,high,1156,0,,1,7,0
5f493dfa-cd36-401e-870d-6783d1a3f3c3,663c6d58-8079-4a50-b752-150baa3b0bb5,relationship,96:d8:d9:ad:fd:31,netgear,modelb,"16GB, 512GB SSD, Intel i5/AMD RX 580",Monitor,printer,laser,6e100990-2f34-4f25-8aa8-fbd4264d67a0,parrish group,2021-12-10,4824.99,finance,1 years,2022-12-10,Basic Support,nathaniel jackson,"Jamie Peck, Vincent Wilson, Gregory Hoover",78.198.76.70,san francisco,los angeles,Decommissioned,jane smith,windows 11,"Visual Studio, Zoom",fb0ef2f0-b2d8-492c-866a-27ad584a225e,0,medium,medium,946,0,,2,6,0
75bb7e88-2f2d-4a55-9b29-de10755da39c,79890c98-3fbb-48c3-8bd8-1055bdec527f,sign,b8:32:6c:b0:40:cc,netgear,modela,"32GB, 1TB HDD, AMD Ryzen 7/NVIDIA RTX 2060",Monitor,desktop,all-in-one,8b47ca15-0de8-47ae-9b46-a76b37e4bed2,garcia inc,2021-03-07,1142.06,hr,3 years,2024-03-07,Basic Support,monica rodriguez,Margaret Moore,143.54.162.55,chicago,new york,In Maintenance,robert brown,macos,Zoom,37c78873-c0e9-4199-9635-86a7db7b8aa5,2,low,low,1224,0,,1,8,0
044326d7-c697-41b3-b50f-982e40a5ff5f,3b84ff27-24e4-4eba-acc9-6cd2aa2c1542,four,b2:51:be:da:f2:e4,hp,modela,"32GB, 256GB SSD, AMD Ryzen 5/NVIDIA RTX 2060",Monitor,laptop,ultrabook,45f776c1-5d3c-4cd1-91e5-fd17b56fcf00,"perry, russo and evans",2024-07-02,3997.61,marketing,3 years,2027-07-02,Extended Support,eduardo chavez,Jared Kent,116.24.13.245,san francisco,san francisco,In Maintenance,robert brown,linux,Visual Studio,2684f7eb-bf5b-4ca5-a008-5adc8bfce81f,0,low,medium,11,1,,1,7,1
